Date,Open,High,Low,Close,Adj Close,Volume
1993-05-20,59.775642,59.855770,59.375000,59.615383,28.540390,1638156
1993-05-21,59.455128,59.615383,59.054485,59.054485,28.271883,1901172
1993-05-24,58.974358,59.695515,58.814102,59.455128,28.463678,1225536
1993-05-25,59.455128,59.615383,58.974358,59.134617,28.310244,1052532
1993-05-26,59.134617,59.695515,58.814102,59.615383,28.540390,1624584
1993-05-27,59.935898,60.576923,59.855770,60.176281,28.808920,2223624
1993-05-28,60.096153,60.336536,59.294872,59.455128,28.463678,1146288
1993-06-01,59.615383,60.657051,59.615383,60.256409,28.847279,1414296
1993-06-02,60.016026,60.496796,59.775642,60.256409,29.041943,1518192
1993-06-03,60.016026,60.496796,59.855770,60.336536,29.080538,1016028
1993-06-04,60.176281,60.256409,59.855770,60.176281,29.003326,842556
1993-06-07,60.096153,60.576923,59.935898,60.016026,28.926075,1301664
1993-06-08,59.775642,60.176281,59.615383,59.855770,28.848839,1812720
1993-06-09,59.855770,60.336536,59.695515,59.855770,28.848839,1237080
1993-06-10,59.775642,60.176281,59.695515,59.855770,28.848839,1250184
1993-06-11,60.096153,60.657051,60.096153,60.416668,29.119169,1681056
1993-06-14,60.496796,60.657051,59.455128,59.535255,28.694344,1222260
1993-06-15,59.775642,60.817307,59.775642,60.336536,29.080538,1672164
1993-06-16,60.336536,61.217949,60.336536,61.137821,29.466738,1822080
1993-06-17,60.977566,61.137821,60.817307,61.057693,29.428133,1591668
1993-06-18,60.737179,61.057693,60.576923,60.817307,29.312277,3496116
1993-06-21,61.057693,61.298077,60.657051,61.057693,29.428133,1557348
1993-06-22,61.217949,61.618591,60.817307,60.897434,29.350885,1921920
1993-06-23,60.977566,61.778847,60.897434,61.538464,29.659845,2287740
1993-06-24,61.298077,61.458332,60.977566,61.217949,29.505373,1450800
1993-06-25,61.217949,61.298077,60.657051,60.737179,29.273636,1109316
1993-06-28,60.817307,61.217949,60.817307,61.137821,29.466738,1298388
1993-06-29,61.057693,61.618591,60.977566,61.298077,29.544003,1434264
1993-06-30,61.298077,61.458332,61.057693,61.378204,29.582609,1650012
1993-07-01,61.378204,61.458332,60.817307,60.977566,29.389494,1430052
1993-07-02,61.137821,61.698719,61.137821,61.298077,29.544003,2174796
1993-07-06,61.378204,61.618591,60.576923,60.657051,29.235023,1401504
1993-07-07,60.817307,60.977566,60.657051,60.657051,29.235023,1210872
1993-07-08,60.897434,62.500000,60.576923,62.179485,29.968809,2199132
1993-07-09,62.019230,62.580128,61.939102,62.179485,29.968809,1294020
1993-07-12,62.259617,62.500000,62.019230,62.419872,30.084654,731640
1993-07-13,62.419872,62.980770,62.259617,62.820515,30.277761,2005224
1993-07-14,62.820515,63.541668,62.820515,63.221153,30.470854,2144688
1993-07-15,63.221153,63.541668,62.820515,63.381409,30.548088,1611012
1993-07-16,63.381409,64.663460,63.141026,64.022438,30.857040,3958500
1993-07-19,64.022438,64.262817,63.701923,63.782051,30.741186,1535976
1993-07-20,63.701923,64.022438,63.141026,63.541668,30.625324,1931124
1993-07-21,63.301281,63.621796,63.141026,63.461536,30.586714,1183572
1993-07-22,63.301281,63.461536,62.740383,62.820515,30.277761,1232712
1993-07-23,62.660255,63.141026,62.419872,62.660255,30.200516,1820520
1993-07-26,62.900642,63.381409,62.900642,63.301281,30.509476,1254396
1993-07-27,63.381409,63.461536,62.580128,62.980770,30.354986,1031160
1993-07-28,62.820515,63.141026,62.500000,62.660255,30.200516,1127100
1993-07-29,62.820515,63.381409,62.660255,63.301281,30.509476,1851720
1993-07-30,63.461536,63.942307,62.820515,63.141026,30.432234,1486212
1993-08-02,63.141026,63.782051,63.141026,63.461536,30.586714,1024452
1993-08-03,63.782051,63.942307,63.060898,63.221153,30.470854,1308216
1993-08-04,63.301281,63.301281,62.660255,62.980770,30.354986,1310712
1993-08-05,63.301281,63.942307,63.141026,63.782051,30.741186,1067664
1993-08-06,63.942307,64.022438,63.541668,63.701923,30.702572,1024764
1993-08-09,63.862179,64.262817,63.541668,63.701923,30.702572,1466400
1993-08-10,63.782051,63.782051,63.301281,63.461536,30.586714,782340
1993-08-11,63.301281,63.621796,62.980770,63.301281,30.509476,845052
1993-08-12,63.461536,63.862179,62.580128,62.900642,30.316366,1256736
1993-08-13,62.900642,62.980770,62.259617,62.419872,30.084654,1404156
1993-08-16,62.660255,62.820515,62.339745,62.660255,30.200516,1045356
1993-08-17,62.660255,62.740383,61.698719,62.179485,29.968809,1386996
1993-08-18,62.660255,62.740383,62.099358,62.259617,30.007410,1322724
1993-08-19,62.019230,62.419872,61.538464,61.939102,29.852938,1953588
1993-08-20,62.179485,63.221153,62.019230,63.221153,30.470854,2634840
1993-08-23,63.141026,63.141026,62.580128,62.660255,30.200516,1232868
1993-08-24,62.580128,63.221153,62.419872,63.221153,30.470854,1068132
1993-08-25,63.221153,63.461536,62.980770,63.301281,30.509476,1355016
1993-08-26,63.461536,63.862179,63.060898,63.301281,30.509476,1292928
1993-08-27,62.980770,63.381409,62.740383,62.820515,30.277761,793884
1993-08-30,62.820515,63.301281,62.580128,63.141026,30.432234,888576
1993-08-31,63.301281,63.301281,62.740383,62.980770,30.354986,1061112
1993-09-01,62.980770,63.221153,62.820515,62.900642,30.316366,1396668
1993-09-02,62.980770,63.060898,62.419872,62.500000,30.123281,972816
1993-09-03,62.339745,62.740383,62.179485,62.339745,30.046026,1361412
1993-09-07,62.660255,62.740383,62.019230,62.179485,29.968809,1184196
1993-09-08,62.099358,62.580128,61.298077,61.698719,29.737087,1815684
1993-09-09,61.618591,61.939102,61.378204,61.458332,29.621220,1195896
1993-09-10,61.538464,62.019230,61.217949,61.939102,29.852938,1355796
1993-09-13,62.019230,62.099358,61.698719,62.019230,29.891552,1527708
1993-09-14,62.019230,62.820515,61.778847,62.820515,30.277761,1754532
1993-09-15,62.259617,63.141026,61.939102,62.900642,30.316366,2011620
1993-09-16,62.820515,63.141026,62.660255,62.980770,30.354986,1225068
1993-09-17,62.259617,63.301281,62.259617,63.301281,30.509476,4455048
1993-09-20,62.900642,63.301281,62.339745,62.339745,30.238945,899496
1993-09-21,62.339745,62.580128,61.057693,61.778847,29.966888,1395576
1993-09-22,62.179485,62.419872,61.778847,61.858974,30.005737,1502280
1993-09-23,62.099358,62.099358,61.618591,61.698719,29.928019,1081860
1993-09-24,61.217949,61.458332,60.576923,60.817307,29.500481,1724424
1993-09-27,61.137821,61.858974,61.057693,61.858974,30.005737,1317888
1993-09-28,61.858974,62.019230,61.378204,61.458332,29.811409,1001832
1993-09-29,61.698719,61.778847,61.137821,61.137821,29.655935,960492
1993-09-30,60.897434,61.458332,60.576923,61.458332,29.811409,1025232
1993-10-01,61.378204,61.778847,61.217949,61.458332,29.811409,854880
1993-10-04,61.378204,61.698719,61.217949,61.698719,29.928019,1054248
1993-10-05,61.778847,62.019230,61.217949,61.298077,29.733696,933348
1993-10-06,61.217949,61.778847,61.137821,61.217949,29.694817,1190280
1993-10-07,61.298077,61.698719,61.137821,61.298077,29.733696,1048788
1993-10-08,61.538464,61.698719,60.737179,61.538464,29.850283,951444
1993-10-11,61.698719,62.099358,61.618591,61.858974,30.005737,738972
1993-10-12,62.019230,62.419872,61.217949,61.217949,29.694817,1725828
1993-10-13,61.298077,62.019230,61.298077,61.618591,29.889141,978120
1993-10-14,61.778847,61.858974,61.378204,61.858974,30.005737,1419444
1993-10-15,62.179485,63.381409,61.939102,63.141026,30.627630,2878824
1993-10-18,63.141026,63.141026,62.660255,62.820515,30.472164,1113216
1993-10-19,62.820515,63.060898,62.660255,62.900642,30.511019,1211652
1993-10-20,62.820515,62.980770,62.660255,62.980770,30.549887,717444
1993-10-21,63.060898,63.221153,62.419872,62.419872,30.277819,945048
1993-10-22,62.580128,62.660255,61.538464,61.538464,29.850283,1802268
1993-10-25,61.778847,61.778847,61.057693,61.378204,29.772549,1299636
1993-10-26,61.378204,61.858974,61.217949,61.778847,29.966888,1130220
1993-10-27,61.778847,62.419872,61.458332,62.419872,30.277819,865488
1993-10-28,62.419872,62.580128,61.858974,62.099358,30.122351,1304940
1993-10-29,62.179485,62.820515,62.179485,62.179485,30.161228,1104168
1993-11-01,62.099358,62.580128,62.019230,62.500000,30.316692,1033968
1993-11-02,62.339745,63.221153,61.939102,62.259617,30.200079,1486056
1993-11-03,62.580128,62.740383,61.538464,61.778847,29.966888,1584336
1993-11-04,61.217949,61.458332,60.016026,60.096153,29.150661,2046876
1993-11-05,59.775642,60.817307,59.775642,60.336536,29.267258,2152800
1993-11-08,60.336536,60.576923,59.935898,60.096153,29.150661,1294644
1993-11-09,60.657051,60.897434,60.336536,60.576923,29.383871,180180
1993-11-10,60.496796,60.737179,60.416668,60.657051,29.422733,1277640
1993-11-11,60.657051,60.657051,60.096153,60.176281,29.189550,1350336
1993-11-12,60.016026,60.256409,59.455128,60.176281,29.189550,2270580
1993-11-15,60.657051,60.977566,60.256409,60.416668,29.306133,1603680
1993-11-16,60.737179,61.858974,60.737179,61.858974,30.005737,1714752
1993-11-17,62.019230,62.259617,61.538464,61.939102,30.044615,1634724
1993-11-18,61.939102,62.500000,61.698719,62.500000,30.316692,1693536
1993-11-19,62.419872,62.980770,62.099358,62.980770,30.549887,2417220
1993-11-22,62.660255,63.060898,62.419872,62.980770,30.549887,3004716
1993-11-23,63.141026,63.942307,63.060898,63.141026,30.627630,2203812
1993-11-24,63.060898,63.060898,62.419872,62.660255,30.394424,1071564
1993-11-26,62.900642,63.221153,62.820515,63.141026,30.627630,460824
1993-11-29,63.301281,63.621796,62.740383,62.740383,30.433290,1311024
1993-11-30,62.500000,63.141026,62.339745,63.060898,30.588764,962676
1993-12-01,63.301281,63.381409,62.660255,63.221153,30.666498,1317576
1993-12-02,63.381409,64.262817,63.221153,64.102562,31.094046,1691352
1993-12-03,64.102562,64.743591,63.862179,64.182693,31.132908,2140320
1993-12-06,64.342949,64.903847,64.102562,64.342949,31.210667,1197924
1993-12-07,64.423080,64.423080,63.621796,63.942307,31.016310,1315548
1993-12-08,63.701923,64.423080,63.621796,64.342949,31.210667,1227408
1993-12-09,64.342949,65.144234,64.022438,64.743591,31.404963,2434692
1993-12-10,65.224358,65.304489,64.663460,65.144234,31.599327,1630512
1993-12-13,64.983971,65.224358,64.583336,64.743591,31.404963,1360788
1993-12-14,65.144234,65.705132,65.064102,65.625000,31.832521,2093052
1993-12-15,65.464745,66.746796,65.464745,66.266029,32.143463,3128112
1993-12-16,66.346153,66.426285,65.785255,66.346153,32.182346,2190240
1993-12-17,66.346153,67.467949,66.025642,67.387817,32.687622,4238520
1993-12-20,67.147438,67.147438,66.666664,66.826920,32.415539,1533324
1993-12-21,67.067307,67.628204,66.826920,67.548080,32.765331,1950156
1993-12-22,67.628204,67.628204,67.067307,67.548080,32.765331,1391676
1993-12-23,67.628204,68.429489,67.628204,68.028847,32.998554,2088996
1993-12-27,67.548080,68.429489,67.387817,68.429489,33.419621,937872
1993-12-28,68.189102,68.349358,68.028847,68.269234,33.341362,1554228
1993-12-29,68.269234,68.589745,68.108971,68.269234,33.341362,1302912
1993-12-30,68.189102,68.349358,67.708336,67.868591,33.145699,1333800
1993-12-31,67.708336,68.028847,67.227562,67.227562,32.832623,1062828
1994-01-03,67.067307,67.147438,66.506409,66.666664,32.558708,2006004
1994-01-04,66.666664,66.746796,66.025642,66.426285,32.441299,2614716
1994-01-05,66.586540,66.586540,66.025642,66.025642,32.245632,2042820
1994-01-06,66.506409,66.907051,65.785255,66.586540,32.519569,3399396
1994-01-07,66.506409,67.067307,66.185898,66.907051,32.676094,1348152
1994-01-10,67.147438,67.387817,66.987183,67.227562,32.832623,1721304
1994-01-11,67.307693,67.868591,67.307693,67.708336,33.067413,2321592
1994-01-12,67.708336,67.948715,67.387817,67.948715,33.184811,1384968
1994-01-13,67.788460,67.788460,67.387817,67.467949,32.950020,1737684
1994-01-14,67.307693,68.750000,67.307693,68.429489,33.419621,2627820
1994-01-17,68.509613,68.830132,68.189102,68.669868,33.537022,1274208
1994-01-18,68.830132,69.871796,68.750000,69.471153,33.928341,2160444
1994-01-19,69.230766,69.711540,69.070511,69.711540,34.045769,1356108
1994-01-20,69.551285,69.871796,69.310898,69.551285,33.967484,1713036
1994-01-21,69.230766,69.391029,68.910255,69.230766,33.810959,2751840
1994-01-24,69.230766,69.391029,68.910255,69.070511,33.732689,1337388
1994-01-25,68.990387,69.230766,68.509613,68.589745,33.497887,1653132
1994-01-26,68.509613,68.589745,68.189102,68.269234,33.341362,1359384
1994-01-27,68.269234,69.471153,67.948715,69.391029,33.889214,1514292
1994-01-28,70.192307,70.192307,68.990387,69.150642,33.771816,1989624
1994-01-31,69.070511,69.471153,68.750000,69.070511,33.732689,2009904
1994-02-01,68.910255,69.070511,68.429489,68.509613,33.458763,1413516
1994-02-02,68.750000,69.951920,68.429489,69.951920,34.163147,1885104
1994-02-03,69.711540,70.352562,69.551285,70.352562,34.358810,2123004
1994-02-04,70.112183,70.192307,68.269234,68.269234,33.341362,2111148
1994-02-07,67.628204,69.391029,67.628204,69.391029,33.889214,2097108
1994-02-08,69.230766,69.310898,68.429489,68.750000,33.576157,1192620
1994-02-09,68.750000,69.711540,68.669868,69.391029,33.889214,1326468
1994-02-10,69.150642,69.310898,68.269234,68.269234,33.341362,1159080
1994-02-11,68.269234,68.750000,68.108971,68.750000,33.576157,941616
1994-02-14,68.509613,69.711540,68.509613,69.310898,33.850090,1249248
1994-02-15,69.391029,70.272438,69.391029,69.871796,34.124027,1818960
1994-02-16,69.711540,70.032051,69.310898,69.711540,34.045769,1314300
1994-02-17,69.871796,70.352562,69.631409,69.951920,34.163147,1911780
1994-02-18,69.951920,70.192307,69.230766,69.230766,33.810959,2359656
1994-02-22,69.150642,69.471153,68.990387,69.230766,33.810959,1249248
1994-02-23,69.230766,69.391029,68.750000,68.830132,33.615288,1122108
1994-02-24,68.589745,68.830132,67.467949,67.548080,32.989166,1891812
1994-02-25,67.628204,67.708336,67.067307,67.387817,32.910900,1555008
1994-02-28,67.548080,68.028847,67.548080,67.548080,32.989166,1181544
1994-03-01,67.628204,68.269234,67.548080,67.708336,33.067413,1932372
1994-03-02,66.746796,68.108971,66.426285,67.788460,33.333778,2106624
1994-03-03,67.868591,67.868591,66.907051,67.307693,33.097385,1407900
1994-03-04,67.628204,68.108971,67.227562,67.227562,33.057945,1677312
1994-03-07,67.548080,67.948715,67.307693,67.788460,33.333778,1172964
1994-03-08,67.708336,67.868591,67.147438,67.307693,33.097385,1295424
1994-03-09,67.387817,67.628204,66.746796,67.548080,33.215569,1299792
1994-03-10,67.788460,67.788460,66.666664,66.987183,32.939758,1352364
1994-03-11,66.746796,67.467949,66.586540,67.467949,33.176167,1226316
1994-03-14,67.147438,67.548080,67.067307,67.467949,33.176167,1199640
1994-03-15,67.307693,67.307693,66.746796,67.227562,33.057945,1358136
1994-03-16,66.907051,67.067307,66.506409,66.506409,32.703342,1656876
1994-03-17,66.666664,66.746796,65.625000,66.025642,32.466957,1977924
1994-03-18,66.105766,67.227562,65.785255,66.987183,32.939758,5284032
1994-03-21,67.067307,67.147438,66.506409,66.666664,32.782143,1318044
1994-03-22,66.666664,66.907051,66.185898,66.185898,32.545753,1354860
1994-03-23,66.346153,66.746796,66.185898,66.586540,32.742771,1178268
1994-03-24,66.346153,66.666664,66.105766,66.426285,32.663944,1495260
1994-03-25,66.586540,66.907051,65.464745,65.464745,32.191151,1369212
1994-03-28,65.625000,66.346153,65.464745,66.346153,32.624557,1381536
1994-03-29,66.266029,66.426285,65.544868,65.544868,32.230515,1349868
1994-03-30,65.064102,65.064102,62.820515,63.301281,31.127291,4128852
1994-03-31,63.862179,64.182693,61.939102,64.102562,31.521307,3583788
1994-04-04,62.179485,63.060898,61.618591,62.820515,30.890881,4226352
1994-04-05,63.301281,63.621796,62.580128,63.381409,31.166683,2835612
1994-04-06,63.141026,63.621796,61.939102,62.580128,30.772663,3701100
1994-04-07,62.980770,63.141026,62.419872,62.980770,30.969671,1960608
1994-04-08,62.660255,62.900642,62.339745,62.339745,30.654453,1797432
1994-04-11,62.500000,63.381409,62.259617,63.060898,31.009085,1663428
1994-04-12,63.221153,63.862179,62.980770,63.621796,31.284883,1314924
1994-04-13,63.461536,63.461536,62.580128,63.381409,31.166683,1735656
1994-04-14,62.980770,62.980770,62.419872,62.500000,30.733269,1290744
1994-04-15,62.339745,62.660255,61.858974,62.019230,30.496859,2420652
1994-04-18,62.099358,62.339745,60.256409,60.817307,29.905825,2772276
1994-04-19,60.657051,61.939102,60.416668,61.217949,30.102839,2516748
1994-04-20,61.458332,61.939102,60.657051,61.217949,30.102839,2197416
1994-04-21,61.298077,61.858974,60.817307,61.698719,30.339277,1735500
1994-04-22,62.019230,62.179485,61.538464,61.538464,30.260458,1270620
1994-04-25,61.458332,62.099358,61.298077,62.019230,30.496859,1923792
1994-04-26,62.019230,62.019230,61.378204,61.538464,30.260458,1701648
1994-04-28,62.820515,62.820515,61.618591,61.939102,30.457457,1847664
1994-04-29,62.099358,62.259617,60.977566,61.057693,30.024055,1190748
1994-05-02,61.057693,61.458332,60.977566,61.458332,30.221050,1357980
1994-05-03,61.298077,61.778847,60.977566,61.698719,30.339277,1719588
1994-05-04,61.778847,62.980770,61.217949,62.740383,30.851479,2376816
1994-05-05,63.221153,63.701923,62.580128,62.660255,30.812094,2137668
1994-05-06,62.259617,62.419872,61.378204,61.939102,30.457457,1823016
1994-05-09,61.538464,61.618591,60.737179,60.817307,29.905825,2082132
1994-05-10,61.698719,61.778847,60.737179,60.897434,29.945227,2001792
1994-05-11,60.737179,60.817307,59.375000,59.775642,29.393618,2536872
1994-05-12,59.935898,60.176281,59.775642,60.096153,29.551229,1678872
1994-05-13,60.336536,61.217949,59.855770,61.137821,30.063444,2610816
1994-05-16,60.897434,61.217949,60.256409,60.737179,29.866447,1136304
1994-05-17,60.897434,62.339745,60.256409,61.057693,30.024055,1757574
1994-05-18,61.217949,61.698719,60.416668,61.378204,30.181637,1678872
1994-05-19,61.378204,62.339745,60.737179,61.858974,30.418055,1727154
1994-05-20,61.858974,62.019230,60.576923,61.057693,30.024055,2658942
1994-05-23,60.416668,60.576923,59.775642,60.256409,29.630022,1886196
1994-05-24,60.576923,61.698719,60.416668,60.897434,29.945227,1746030
1994-05-25,60.737179,60.897434,60.096153,60.897434,29.945227,1479270
1994-05-26,61.217949,62.339745,61.217949,62.179485,30.575672,1264302
1994-05-27,62.179485,63.141026,61.858974,62.820515,30.890881,1350024
1994-05-31,62.500000,63.942307,62.339745,63.782051,31.363699,1569672
1994-06-01,63.621796,64.423080,63.141026,64.262817,31.600117,1527084
1994-06-02,64.583336,64.583336,63.942307,64.102562,31.521307,1017276
1994-06-03,63.621796,64.102562,63.301281,63.301281,31.127291,1223898
1994-06-06,63.461536,63.621796,62.339745,62.500000,30.733269,1387308
1994-06-07,62.179485,62.660255,62.019230,62.500000,30.733269,1096134
1994-06-08,62.820515,62.980770,61.538464,61.698719,30.339277,1282710
1994-06-09,61.698719,62.019230,61.538464,62.019230,30.496859,1289028
1994-06-10,61.698719,61.858974,61.057693,61.217949,30.102839,1392924
1994-06-13,61.217949,61.858974,60.897434,61.858974,30.418055,1015170
1994-06-14,62.019230,62.179485,61.378204,61.538464,30.260458,1542996
1994-06-15,61.538464,61.698719,60.897434,60.897434,29.945227,2201628
1994-06-16,60.897434,61.538464,60.737179,61.538464,30.260458,1539018
1994-06-17,61.698719,62.179485,61.057693,61.217949,30.102839,4462536
1994-06-20,60.897434,61.378204,60.256409,60.737179,29.866447,1670604
1994-06-21,60.576923,60.737179,58.814102,59.134617,29.078405,3173430
1994-06-22,59.294872,59.455128,57.692307,58.653847,28.842012,3766464
1994-06-23,58.974358,60.897434,58.974358,59.294872,29.157202,4047186
1994-06-24,59.134617,60.416668,58.653847,59.294872,29.157202,2343042
1994-06-27,58.974358,60.737179,58.653847,60.737179,29.866447,2415816
1994-06-28,60.256409,60.576923,59.775642,60.576923,30.015711,1676142
1994-06-29,60.416668,61.378204,60.256409,61.057693,30.253942,1771770
1994-06-30,61.217949,61.217949,59.775642,59.775642,29.618689,1662414
1994-07-01,60.576923,60.576923,59.294872,59.455128,29.459860,1493466
1994-07-05,59.775642,60.576923,59.455128,60.256409,29.856901,1597362
1994-07-06,59.935898,60.737179,59.615383,60.576923,30.015711,1335438
1994-07-07,60.897434,61.057693,60.416668,60.737179,30.095139,1157286
1994-07-08,60.416668,60.897434,60.256409,60.737179,30.095139,1105728
1994-07-11,60.737179,60.897434,59.775642,60.576923,30.015711,1189110
1994-07-12,60.256409,60.576923,59.775642,60.096153,29.777506,1387464
1994-07-13,60.256409,60.737179,59.935898,60.096153,29.777506,1227642
1994-07-14,60.096153,61.057693,59.935898,61.057693,30.253942,1938924
1994-07-15,61.057693,61.858974,60.897434,61.378204,30.412750,2240238
1994-07-18,61.378204,61.698719,60.576923,61.378204,30.412750,1265628
1994-07-19,61.378204,62.820515,61.217949,62.660255,31.048018,1792596
1994-07-20,62.980770,63.141026,62.339745,62.500000,30.968599,1364922
1994-07-21,62.660255,62.820515,62.179485,62.179485,30.809792,1204242
1994-07-22,62.500000,63.782051,62.179485,63.621796,31.524439,1342614
1994-07-25,63.621796,64.262817,63.461536,63.942307,31.683268,1584804
1994-07-26,63.782051,63.782051,62.660255,62.980770,31.206812,891462
1994-07-27,63.141026,63.141026,62.179485,62.500000,30.968599,1297608
1994-07-28,62.660255,63.461536,62.500000,63.461536,31.445036,794274
1994-07-29,63.461536,64.903847,63.141026,64.583336,32.000893,1869114
1994-08-01,64.423080,65.064102,64.102562,64.423080,31.921474,1355874
1994-08-02,64.743591,65.224358,64.102562,64.102562,31.762667,1693770
1994-08-03,63.942307,64.262817,63.301281,63.621796,31.524439,1219998
1994-08-04,63.301281,63.621796,62.019230,62.179485,30.809792,2544126
1994-08-05,62.179485,63.141026,62.019230,62.820515,31.127411,825864
1994-08-08,63.301281,63.621796,62.820515,63.461536,31.445036,955188
1994-08-09,63.301281,63.301281,62.500000,62.660255,31.048018,1339338
1994-08-10,62.980770,63.141026,61.057693,61.858974,30.650978,2389998
1994-08-11,61.698719,61.858974,60.576923,61.057693,30.253942,1914198
1994-08-12,61.378204,61.858974,61.057693,61.698719,30.571590,2166762
1994-08-15,61.538464,62.500000,60.897434,62.500000,30.968599,2482662
1994-08-16,62.019230,62.339745,61.698719,62.179485,30.809792,2298738
1994-08-17,62.179485,62.179485,60.897434,61.378204,30.412750,1663350
1994-08-18,60.576923,60.897434,59.935898,60.416668,29.936314,3209310
1994-08-19,60.416668,61.378204,59.615383,61.378204,30.412750,3088878
1994-08-22,61.057693,61.698719,60.897434,61.217949,30.333351,1021878
1994-08-23,61.538464,62.820515,61.538464,62.500000,30.968599,1887210
1994-08-24,62.660255,63.141026,62.179485,63.141026,31.286236,1556178
1994-08-25,63.461536,63.782051,63.301281,63.621796,31.524439,2323620
1994-08-26,64.102562,65.544868,63.942307,65.064102,32.239109,2498496
1994-08-29,65.384613,65.705132,64.102562,64.423080,31.921474,1568892
1994-08-30,64.583336,64.743591,63.461536,64.102562,31.762667,1534104
1994-08-31,63.782051,64.583336,63.782051,63.782051,31.603859,1510704
1994-09-01,64.102562,64.583336,63.942307,64.423080,31.921474,1055028
1994-09-02,64.423080,64.583336,63.942307,64.102562,31.762667,933582
1994-09-06,64.423080,64.423080,63.141026,63.301281,31.365633,886548
1994-09-07,63.461536,63.621796,62.500000,62.820515,31.127411,1258686
1994-09-08,62.820515,63.461536,62.820515,62.980770,31.206812,1041456
1994-09-09,63.141026,63.461536,62.500000,62.980770,31.206812,1417572
1994-09-12,63.301281,63.461536,62.820515,62.980770,31.206812,1190982
1994-09-13,63.301281,63.782051,63.301281,63.461536,31.445036,955422
1994-09-14,63.942307,64.903847,63.782051,64.423080,31.921474,1520376
1994-09-15,64.583336,65.865387,64.423080,65.865387,32.636108,1567956
1994-09-16,65.384613,65.705132,64.903847,65.384613,32.397919,3487224
1994-09-19,65.384613,65.544868,64.423080,64.743591,32.080288,1640106
1994-09-20,64.423080,64.583336,63.301281,63.461536,31.445036,1801098
1994-09-21,63.782051,63.942307,62.500000,63.461536,31.445036,1816308
1994-09-22,64.102562,64.102562,62.500000,62.980770,31.206812,1801722
1994-09-23,62.660255,62.980770,62.179485,62.500000,30.968599,1260870
1994-09-26,62.339745,63.461536,62.339745,63.141026,31.518993,1117662
1994-09-27,63.621796,63.782051,62.339745,62.500000,31.198990,1243320
1994-09-28,62.500000,62.820515,62.339745,62.500000,31.198990,1455012
1994-09-29,62.660255,62.660255,62.339745,62.500000,31.198990,1462110
1994-09-30,62.660255,62.660255,61.698719,61.698719,30.799028,1190514
1994-10-03,62.019230,62.179485,60.737179,61.057693,30.479015,2415660
1994-10-04,60.897434,61.378204,60.096153,60.256409,30.079021,2144220
1994-10-05,60.256409,61.217949,59.935898,60.737179,30.319033,2261766
1994-10-06,60.897434,61.217949,59.935898,60.256409,30.079021,1293162
1994-10-07,60.096153,60.576923,59.775642,59.935898,29.919033,1629888
1994-10-10,60.256409,60.576923,59.935898,60.096153,29.999035,1264770
1994-10-11,60.576923,62.019230,60.416668,62.019230,30.958988,1980030
1994-10-12,62.179485,64.423080,62.019230,64.262817,32.078968,2261610
1994-10-13,64.903847,65.384613,63.621796,64.102562,31.998960,2287662
1994-10-14,64.583336,64.583336,63.621796,64.583336,32.238964,1192464
1994-10-17,64.423080,65.224358,64.102562,64.583336,32.238964,1578096
1994-10-18,64.583336,64.583336,63.621796,63.942307,31.918980,1411566
1994-10-19,63.942307,64.903847,63.461536,64.423080,32.158955,1532700
1994-10-20,64.102562,64.102562,62.179485,62.820515,31.358986,2320110
1994-10-21,62.820515,62.820515,60.737179,60.737179,30.319033,3972852
1994-10-24,60.897434,61.698719,60.737179,61.378204,30.639006,2653092
1994-10-25,61.057693,62.339745,61.057693,61.217949,30.559015,2035800
1994-10-26,61.858974,61.858974,61.217949,61.378204,30.639006,1761396
1994-10-27,61.378204,61.858974,61.057693,61.698719,30.799028,1598766
1994-10-28,62.019230,63.461536,61.858974,63.301281,31.598976,1913262
1994-10-31,63.141026,63.301281,62.500000,62.660255,31.278997,1425996
1994-11-01,62.500000,62.980770,62.019230,62.179485,31.038996,1146912
1994-11-02,61.858974,62.660255,61.217949,61.858974,30.879000,1507584
1994-11-03,62.179485,62.179485,61.538464,62.179485,31.038996,996528
1994-11-04,62.820515,62.820515,61.378204,61.538464,30.719015,1210014
1994-11-07,61.378204,62.500000,61.217949,61.858974,30.879000,991302
1994-11-08,62.179485,63.621796,62.019230,62.980770,31.438972,1342302
1994-11-09,63.782051,63.942307,62.339745,62.500000,31.198990,1447056
1994-11-10,62.980770,63.461536,62.500000,62.500000,31.198990,1081236
1994-11-11,62.019230,62.980770,62.019230,62.500000,31.198990,843180
1994-11-14,62.660255,62.980770,62.339745,62.500000,31.198990,1057290
1994-11-15,62.339745,63.141026,61.538464,62.500000,31.198990,1311336
1994-11-16,62.980770,63.301281,62.500000,63.141026,31.518993,1150032
1994-11-17,63.301281,63.461536,61.698719,62.500000,31.198990,1661322
1994-11-18,62.339745,62.820515,61.698719,62.500000,31.198990,2956902
1994-11-21,62.339745,62.339745,60.737179,60.737179,30.319033,1585272
1994-11-22,60.416668,60.897434,59.615383,59.615383,29.759043,2389608
1994-11-23,58.974358,59.615383,58.173077,59.294872,29.599043,3855306
1994-11-25,58.974358,59.455128,58.814102,59.294872,29.599043,682890
1994-11-28,59.294872,60.576923,59.294872,60.576923,30.239014,1590186
1994-11-29,60.256409,60.416668,59.455128,59.775642,29.839031,1673100
1994-11-30,60.256409,60.576923,58.974358,58.974358,29.439043,1712178
1994-12-01,59.134617,59.294872,58.173077,58.493591,29.199057,1555944
